Mean,Std,RMS,Peak,Skewness,Kurtosis,Shape_Factor,Crest_Factor,Impulse_Factor,Margin_Factor,Label_Num,Label_Name
-0.0020349156561134335,0.4681989701194825,0.4681916872274544,1.653192111754865,1.6375680198457512,2.7345865086017938,1.4734874283092665,3.531015515343227,5.202906971023212,6.661597171182253,2,2mm leak
-0.020055742172898898,0.5390823325007716,0.5394418073532283,1.7735287478620083,1.06607629836836,1.936108758719648,1.5052327905576275,3.2877109702783858,4.948770358339059,6.895447941158664,2,2mm leak
-0.006940748764138811,0.4133980561342924,0.41344598427288864,1.3906743331169067,1.6008481509458161,2.4473461846653786,1.4585292174280942,3.36361794772933,4.905935053028752,6.29118725678966,2,2mm leak
-0.016211585355414698,0.6083393332821437,0.608540102278131,2.234589044455035,1.1726136962712725,2.6235748503005745,1.5043140114201912,3.6720489513996304,5.523914688211285,7.464615044734565,2,2mm leak
-0.002007137175543687,0.4901960762249111,0.4901879304269772,1.8414708622776628,1.6939589989656871,2.9655593084923337,1.4761535592404282,3.7566630020320027,5.545411461316373,7.142900646737078,2,2mm leak
-0.014958028177407616,0.5675426136651583,0.5677255108782052,1.9735973897853645,1.0834765132021846,2.1768458329449203,1.5007930402772702,3.4763232441896776,5.217241730633969,7.150700435341109,2,2mm leak
-0.0014773535298859713,0.44031858480082225,0.44031005515618776,1.5305393460582593,1.5997653943706862,2.6195863392228107,1.4743231468206384,3.476049043475382,5.124819564279496,6.652458378812452,2,2mm leak
-0.014803921704234158,0.6017781797484335,0.6019452025477751,2.2926124950107365,1.2580409155305305,2.8890657088125318,1.5278836526423245,3.8086730906851556,5.819209353516567,7.960565141099401,2,2mm leak
-0.0003625871677416555,0.47491897042352327,0.4749072357167977,1.783407758707459,1.6926539866430064,3.0568574017132235,1.4839005417494326,3.7552760298875754,5.5724561351688315,7.181693657726978,2,2mm leak
-0.013992117867240961,0.5980665826531006,0.5982152893958033,2.241541549660823,1.1783535449389984,2.7150708890493274,1.5177620657039224,3.7470482439938593,5.687127683096374,7.714204237340061,2,2mm leak
-0.0031449579356360546,0.45886649977849453,0.4588658054988986,1.6429713124464724,1.6656232178196428,2.9263889938736316,1.4672200614463906,3.580505003331341,5.253388770996919,6.6335155231938225,2,2mm leak
-0.015404677079027915,0.6019310281286849,0.602113071317866,2.297041309598241,1.2422692691179809,2.971491451613266,1.52837700388759,3.814966688184706,5.830707356818703,7.970990328493354,2,2mm leak
-0.002492722605928306,0.4740476682629843,0.4740423708825755,1.8230119714929287,1.7449094583677276,3.2571622461850414,1.4718337398869181,3.8456730525982983,5.660191351388094,7.143383178527231,2,2mm leak
-0.014360680431093223,0.5800907603749169,0.5802539910679457,2.0584346774913858,1.1498627410062365,2.39205298899976,1.4998640796493525,3.547471812650316,5.320725545362786,7.1627773159753145,2,2mm leak
-0.0027286223429077495,0.45079301756466555,0.45079000582057366,1.632343230427217,1.606664549596729,2.773624949221161,1.4697505595193214,3.6210723604128274,5.322073127776703,6.8224694414404965,2,2mm leak
-0.016790079418879337,0.5844008774557196,0.5846274164958642,2.148129835562465,1.1886637303500946,2.6620621856578133,1.5165142899786528,3.6743569920786654,5.5722148849702755,7.5746354852851185,2,2mm leak
-0.004311631494053923,0.4595415411084855,0.45955027934830167,1.6519835977529933,1.5985853237823264,2.7542944526700355,1.4557386775167669,3.5947831434151394,5.233064859154721,6.70208447671863,2,2mm leak
-0.018445866547939227,0.5843303161165799,0.5846067877040857,2.020378012645559,1.0642245670598411,2.289299610273547,1.5206720798828643,3.4559605792128214,5.255382761984749,7.258586491280938,2,2mm leak
-0.007259190316243823,0.45486426127830365,0.45491081209122186,1.6112242540031394,1.5900367900360088,2.6007451456828177,1.4526858798407354,3.541846470072568,5.145190355638172,6.559873409332857,2,2mm leak
-0.014066887119378606,0.5923727960231749,0.5925249880849499,2.181021369205083,1.1752368103483932,2.6508595260059016,1.5232206303972295,3.680893486457302,5.606812896866549,7.6333548378639735,2,2mm leak
-0.003302611846942213,0.4667734911445711,0.4667735054667316,1.7264246148020772,1.633339163870952,2.896823035129934,1.4627722422658043,3.698634550981654,5.41025995546121,6.903474718934048,2,2mm leak
-0.015102823498832671,0.5753164895044518,0.5755003118332849,2.059430744325975,1.1038020261375332,2.423658969399445,1.5090443016120567,3.578505001614258,5.40012258097624,7.387914450639551,2,2mm leak
-0.0038924007901323023,0.4434559201659946,0.44346191635418203,1.6043110398644356,1.573270359437344,2.678092116351725,1.466492194715092,3.6176974407495956,5.305325059700046,6.796892736809827,2,2mm leak
-0.015255876205681309,0.5762546148767556,0.5764421215148166,1.994316751636232,1.077126091561508,2.260384983820667,1.4966145470707402,3.4596999025598985,5.177837202670366,7.003588292101739,2,2mm leak
-0.00508390550222708,0.457184134368854,0.4572009710697452,1.627366079484179,1.5793071211480776,2.667344663043397,1.4588573208881204,3.559410811566118,5.192672520501557,6.639288622933092,2,2mm leak
-0.01695151173106641,0.499884773801373,0.5001596211101655,1.688517941328175,0.9861435546178344,1.6693230319220067,1.4574268057640978,3.375958134285816,4.9202118800455,6.574636023714634,2,2mm leak
-0.004871599786136644,0.3961342358982238,0.3961542871388663,1.3251713710756683,1.478116255508864,2.2449606088156777,1.4442309626413217,3.345089057716415,4.83108118994673,6.219319139016763,2,2mm leak
